timestamp,vibration_mm_s,temperature_c,status
2026-06-30 09:09:41,2.306,45.9,ok
2026-06-30 09:09:42,2.46,46.1,ok
2026-06-30 09:09:43,2.593,45.7,ok
2026-06-30 09:09:44,2.541,46.2,ok
2026-06-30 09:09:45,2.402,46.0,ok
2026-06-30 09:09:46,2.764,45.9,ok
2026-06-30 09:09:47,2.669,46.0,ok
2026-06-30 09:09:48,2.43,46.3,ok
2026-06-30 09:09:49,2.433,46.1,ok
2026-06-30 09:09:50,2.403,46.5,ok
2026-06-30 09:09:51,2.476,46.1,ok
2026-06-30 09:09:52,2.288,45.8,ok
2026-06-30 09:09:53,2.784,46.1,ok
2026-06-30 09:09:54,1.981,46.0,ok
2026-06-30 09:09:55,2.404,46.1,ok
2026-06-30 09:09:56,2.977,45.7,ok
2026-06-30 09:09:57,2.957,46.2,ok
2026-06-30 09:09:58,2.622,46.2,ok
2026-06-30 09:09:59,2.451,46.0,ok
2026-06-30 09:10:00,2.717,,stuck
2026-06-30 09:10:01,2.595,,stuck
2026-06-30 09:10:02,2.637,,stuck
2026-06-30 09:10:03,2.623,,stuck
2026-06-30 09:10:04,2.622,,stuck
2026-06-30 09:10:05,2.687,,stuck
2026-06-30 09:10:06,2.452,,stuck
2026-06-30 09:10:07,2.243,,stuck
2026-06-30 09:10:08,2.681,,stuck
2026-06-30 09:10:09,2.706,,stuck
2026-06-30 09:10:10,2.992,,stuck
2026-06-30 09:10:11,2.925,,stuck
2026-06-30 09:10:12,2.078,,stuck
2026-06-30 09:10:13,2.625,,stuck
2026-06-30 09:10:14,2.293,,stuck
2026-06-30 09:10:15,1.791,,stuck
2026-06-30 09:10:16,2.367,,stuck
2026-06-30 09:10:17,2.141,,stuck
2026-06-30 09:10:18,2.239,,stuck
2026-06-30 09:10:19,2.625,,stuck
2026-06-30 09:10:20,2.458,,stuck
2026-06-30 09:10:21,2.341,,stuck
2026-06-30 09:10:22,2.684,,stuck
2026-06-30 09:10:23,2.5,,stuck
2026-06-30 09:10:24,2.968,,stuck
2026-06-30 09:10:25,1.947,,stuck
2026-06-30 09:10:26,2.295,,stuck
2026-06-30 09:10:27,2.655,,stuck
2026-06-30 09:10:28,2.065,,stuck
2026-06-30 09:10:29,2.974,,stuck
2026-06-30 09:10:30,2.7,,stuck
2026-06-30 09:10:31,2.233,,stuck
2026-06-30 09:10:32,2.537,,stuck
2026-06-30 09:10:33,2.694,,stuck
2026-06-30 09:10:34,2.543,,stuck
2026-06-30 09:10:35,2.598,,stuck
2026-06-30 09:10:36,2.856,,stuck
2026-06-30 09:10:37,2.52,,stuck
2026-06-30 09:10:38,2.693,,stuck
2026-06-30 09:10:39,2.552,,stuck
2026-06-30 09:10:40,2.498,,stuck
2026-06-30 09:10:41,2.618,,stuck
2026-06-30 09:10:42,2.453,,stuck
2026-06-30 09:10:43,2.693,,stuck
2026-06-30 09:10:44,2.145,,stuck
2026-06-30 09:10:45,2.845,,stuck
2026-06-30 09:10:46,2.643,,stuck
2026-06-30 09:10:47,2.527,,stuck
2026-06-30 09:10:48,2.495,,stuck
2026-06-30 09:10:49,2.4,,stuck
2026-06-30 09:10:50,2.533,,stuck
2026-06-30 09:10:51,2.717,,stuck
2026-06-30 09:10:52,2.651,,stuck
2026-06-30 09:10:53,2.305,,stuck
2026-06-30 09:10:54,2.434,,stuck
2026-06-30 09:10:55,2.315,,stuck
2026-06-30 09:10:56,2.418,,stuck
2026-06-30 09:10:57,2.471,,stuck
2026-06-30 09:10:58,2.278,,stuck
2026-06-30 09:10:59,2.227,,stuck
2026-06-30 09:11:00,2.601,,stuck
2026-06-30 09:11:01,2.482,,stuck
2026-06-30 09:11:02,2.774,,stuck
2026-06-30 09:11:03,2.521,,stuck
2026-06-30 09:11:04,2.679,,stuck
2026-06-30 09:11:05,2.754,,stuck
2026-06-30 09:11:06,2.324,,stuck
2026-06-30 09:11:07,2.515,,stuck
2026-06-30 09:11:08,2.135,,stuck
2026-06-30 09:11:09,2.766,,stuck
2026-06-30 09:11:10,2.659,,stuck
2026-06-30 09:11:11,2.655,,stuck
2026-06-30 09:11:12,2.578,,stuck
2026-06-30 09:11:13,2.223,,stuck
2026-06-30 09:11:14,2.473,,stuck
2026-06-30 09:11:15,2.382,,stuck
2026-06-30 09:11:16,2.574,,stuck
2026-06-30 09:11:17,2.58,,stuck
2026-06-30 09:11:18,2.707,,stuck
2026-06-30 09:11:19,2.497,,stuck
2026-06-30 09:11:20,2.557,,stuck
2026-06-30 09:11:21,2.236,,stuck
2026-06-30 09:11:22,2.677,,stuck
2026-06-30 09:11:23,2.516,,stuck
2026-06-30 09:11:24,2.482,,stuck
2026-06-30 09:11:25,2.382,,stuck
2026-06-30 09:11:26,2.522,,stuck
2026-06-30 09:11:27,2.414,,stuck
2026-06-30 09:11:28,2.64,,stuck
2026-06-30 09:11:29,2.658,,stuck
2026-06-30 09:11:30,2.57,,stuck
2026-06-30 09:11:31,2.348,,stuck
2026-06-30 09:11:32,2.613,,stuck
2026-06-30 09:11:33,2.678,,stuck
2026-06-30 09:11:34,2.429,,stuck
2026-06-30 09:11:35,2.381,,stuck
2026-06-30 09:11:36,2.631,,stuck
2026-06-30 09:11:37,2.095,,stuck
2026-06-30 09:11:38,2.897,,stuck
2026-06-30 09:11:39,2.579,,stuck
2026-06-30 09:11:40,2.357,,stuck
2026-06-30 09:11:41,2.402,,stuck
2026-06-30 09:11:42,2.363,,stuck
2026-06-30 09:11:43,2.218,,stuck
2026-06-30 09:11:44,2.72,,stuck
2026-06-30 09:11:45,2.843,,stuck
2026-06-30 09:11:46,2.416,,stuck
2026-06-30 09:11:47,2.763,,stuck
2026-06-30 09:11:48,2.673,,stuck
2026-06-30 09:11:49,2.631,,stuck
2026-06-30 09:11:50,2.869,,stuck
2026-06-30 09:11:51,2.589,,stuck
2026-06-30 09:11:52,2.629,,stuck
2026-06-30 09:11:53,2.597,,stuck
2026-06-30 09:11:54,2.356,,stuck
2026-06-30 09:11:55,2.414,,stuck
2026-06-30 09:11:56,2.247,,stuck
2026-06-30 09:11:57,2.654,,stuck
2026-06-30 09:11:58,2.253,,stuck
2026-06-30 09:11:59,2.215,,stuck
2026-06-30 09:12:00,2.22,,stuck
2026-06-30 09:12:01,2.729,,stuck
2026-06-30 09:12:02,2.599,,stuck
2026-06-30 09:12:03,2.461,,stuck
2026-06-30 09:12:04,2.035,,stuck
2026-06-30 09:12:05,2.331,,stuck
2026-06-30 09:12:06,2.625,,stuck
2026-06-30 09:12:07,2.836,,stuck
2026-06-30 09:12:08,2.434,,stuck
2026-06-30 09:12:09,2.771,,stuck
2026-06-30 09:12:10,2.239,,stuck
2026-06-30 09:12:11,2.729,,stuck
2026-06-30 09:12:12,2.781,,stuck
2026-06-30 09:12:13,2.272,,stuck
2026-06-30 09:12:14,2.898,,stuck
2026-06-30 09:12:15,2.703,,stuck
2026-06-30 09:12:16,2.274,,stuck
2026-06-30 09:12:17,2.751,,stuck
2026-06-30 09:12:18,2.203,,stuck
2026-06-30 09:12:19,2.553,,stuck
2026-06-30 09:12:20,3.035,,stuck
2026-06-30 09:12:21,2.936,,stuck
2026-06-30 09:12:22,2.004,,stuck
2026-06-30 09:12:23,2.342,,stuck
2026-06-30 09:12:24,2.545,,stuck
2026-06-30 09:12:25,2.645,,stuck
2026-06-30 09:12:26,2.13,,stuck
2026-06-30 09:12:27,2.845,,stuck
2026-06-30 09:12:28,2.336,,stuck
2026-06-30 09:12:29,2.38,,stuck
2026-06-30 09:12:30,2.662,,stuck
2026-06-30 09:12:31,2.623,,stuck
2026-06-30 09:12:32,2.441,,stuck
2026-06-30 09:12:33,2.583,,stuck
2026-06-30 09:12:34,2.571,,stuck
2026-06-30 09:12:35,2.794,,stuck
2026-06-30 09:12:36,2.841,,stuck
2026-06-30 09:12:37,2.69,,stuck
2026-06-30 09:12:38,2.505,,stuck
2026-06-30 09:12:39,2.057,,stuck
2026-06-30 09:12:40,2.226,,stuck
2026-06-30 09:12:41,2.593,,stuck
2026-06-30 09:12:42,2.313,,stuck
2026-06-30 09:12:43,2.14,,stuck
2026-06-30 09:12:44,1.924,,stuck
2026-06-30 09:12:45,2.268,,stuck
2026-06-30 09:12:46,2.588,,stuck
2026-06-30 09:12:47,2.449,,stuck
2026-06-30 09:12:48,2.371,,stuck
2026-06-30 09:12:49,3.229,,stuck
2026-06-30 09:12:50,2.315,,stuck
2026-06-30 09:12:51,2.372,,stuck
2026-06-30 09:12:52,2.869,,stuck
2026-06-30 09:12:53,2.411,,stuck
2026-06-30 09:12:54,2.85,,stuck
2026-06-30 09:12:55,2.131,,stuck
2026-06-30 09:12:56,2.063,,stuck
2026-06-30 09:12:57,2.479,,stuck
2026-06-30 09:12:58,2.364,,stuck
2026-06-30 09:12:59,2.493,,stuck
2026-06-30 09:13:00,2.422,,stuck
2026-06-30 09:13:01,2.835,,stuck
2026-06-30 09:13:02,2.47,,stuck
2026-06-30 09:13:03,2.533,,stuck
2026-06-30 09:13:04,2.615,,stuck
2026-06-30 09:13:05,2.454,,stuck
2026-06-30 09:13:06,2.453,,stuck
2026-06-30 09:13:07,2.644,,stuck
2026-06-30 09:13:08,2.493,,stuck
2026-06-30 09:13:09,2.769,,stuck
2026-06-30 09:13:10,2.256,,stuck
2026-06-30 09:13:11,2.858,,stuck
2026-06-30 09:13:12,2.482,,stuck
2026-06-30 09:13:13,2.118,,stuck
2026-06-30 09:13:14,2.343,,stuck
2026-06-30 09:13:15,2.569,,stuck
2026-06-30 09:13:16,2.56,,stuck
2026-06-30 09:13:17,2.359,,stuck
2026-06-30 09:13:18,2.41,,stuck
2026-06-30 09:13:19,2.401,,stuck
2026-06-30 09:13:20,2.225,,stuck
2026-06-30 09:13:21,2.376,,stuck
2026-06-30 09:13:22,2.265,,stuck
2026-06-30 09:13:23,2.804,,stuck
2026-06-30 09:13:24,2.795,,stuck
2026-06-30 09:13:25,2.716,,stuck
2026-06-30 09:13:26,2.829,,stuck
2026-06-30 09:13:27,2.322,,stuck
2026-06-30 09:13:28,2.389,,stuck
2026-06-30 09:13:29,2.844,,stuck
2026-06-30 09:13:30,2.293,,stuck
2026-06-30 09:13:31,2.284,,stuck
2026-06-30 09:13:32,2.466,,stuck
2026-06-30 09:13:33,2.44,,stuck
2026-06-30 09:13:34,2.293,,stuck
2026-06-30 09:13:35,2.176,,stuck
2026-06-30 09:13:36,2.501,,stuck
2026-06-30 09:13:37,2.897,,stuck
2026-06-30 09:13:38,2.736,,stuck
2026-06-30 09:13:39,2.287,,stuck
2026-06-30 09:13:40,2.55,,stuck
2026-06-30 09:13:41,2.543,,stuck
2026-06-30 09:13:42,2.631,,stuck
2026-06-30 09:13:43,2.644,,stuck
2026-06-30 09:13:44,2.051,,stuck
2026-06-30 09:13:45,2.782,,stuck
2026-06-30 09:13:46,2.502,,stuck
2026-06-30 09:13:47,1.766,,stuck
2026-06-30 09:13:48,2.395,,stuck
2026-06-30 09:13:49,2.771,,stuck
2026-06-30 09:13:50,,,stuck
2026-06-30 09:13:51,2.546,,stuck
2026-06-30 09:13:52,2.868,,stuck
2026-06-30 09:13:53,2.329,,stuck
2026-06-30 09:13:54,2.171,,stuck
2026-06-30 09:13:55,2.295,,stuck
2026-06-30 09:13:56,2.686,,stuck
2026-06-30 09:13:57,2.432,,stuck
2026-06-30 09:13:58,2.185,,stuck
2026-06-30 09:13:59,2.409,,stuck
2026-06-30 09:14:00,2.421,45.2,ok
2026-06-30 09:14:01,2.596,45.5,ok
2026-06-30 09:14:02,2.738,45.4,ok
2026-06-30 09:14:03,2.464,45.1,ok
2026-06-30 09:14:04,2.262,45.2,ok
2026-06-30 09:14:05,2.512,45.4,ok
2026-06-30 09:14:06,2.816,45.1,ok
2026-06-30 09:14:07,2.424,45.3,ok
2026-06-30 09:14:08,2.881,45.3,ok
2026-06-30 09:14:09,2.267,45.2,ok
2026-06-30 09:14:10,2.093,45.3,ok
2026-06-30 09:14:11,2.602,45.1,ok
2026-06-30 09:14:12,2.189,45.1,ok
2026-06-30 09:14:13,2.782,45.1,ok
2026-06-30 09:14:14,2.405,45.2,ok
2026-06-30 09:14:15,2.693,45.2,ok
2026-06-30 09:14:16,2.728,45.2,ok
2026-06-30 09:14:17,2.603,45.2,ok
2026-06-30 09:14:18,2.009,45.0,ok
2026-06-30 09:14:19,2.416,45.6,ok
2026-06-30 09:14:20,2.645,45.2,ok
2026-06-30 09:14:21,2.469,45.2,ok
2026-06-30 09:14:22,2.956,45.1,ok
2026-06-30 09:14:23,2.334,44.8,ok
2026-06-30 09:14:24,2.769,45.4,ok
2026-06-30 09:14:25,3.19,44.9,ok
2026-06-30 09:14:26,2.47,45.2,ok
2026-06-30 09:14:27,2.391,45.1,ok
2026-06-30 09:14:28,2.495,45.1,ok
2026-06-30 09:14:29,1.967,44.8,ok
2026-06-30 09:14:30,2.428,44.9,ok
2026-06-30 09:14:31,2.551,45.0,ok
2026-06-30 09:14:32,2.378,45.1,ok
2026-06-30 09:14:33,2.416,45.3,ok
2026-06-30 09:14:34,2.704,45.2,ok
2026-06-30 09:14:35,2.452,45.1,ok
2026-06-30 09:14:36,2.918,45.2,ok
2026-06-30 09:14:37,2.348,45.1,ok
2026-06-30 09:14:38,2.573,44.8,ok
2026-06-30 09:14:39,2.41,44.9,ok
2026-06-30 09:14:40,2.362,45.3,ok
2026-06-30 09:14:41,2.387,45.3,ok
2026-06-30 09:14:42,2.504,45.2,ok
2026-06-30 09:14:43,2.651,45.1,ok
2026-06-30 09:14:44,2.509,45.1,ok
2026-06-30 09:14:45,2.033,44.9,ok
2026-06-30 09:14:46,2.47,44.9,ok
2026-06-30 09:14:47,2.568,45.0,ok
2026-06-30 09:14:48,2.593,45.0,ok
2026-06-30 09:14:49,2.549,45.1,ok
2026-06-30 09:14:50,2.575,44.9,ok
2026-06-30 09:14:51,2.331,45.2,ok
2026-06-30 09:14:52,2.169,45.2,ok
2026-06-30 09:14:53,2.653,45.1,ok
2026-06-30 09:14:54,2.388,44.7,ok
2026-06-30 09:14:55,2.503,45.0,ok
2026-06-30 09:14:56,2.365,44.9,ok
2026-06-30 09:14:57,2.273,44.9,ok
2026-06-30 09:14:58,2.495,45.1,ok
2026-06-30 09:14:59,2.517,44.7,ok
2026-06-30 09:15:00,2.455,45.0,ok
2026-06-30 09:15:01,2.561,44.9,ok
2026-06-30 09:15:02,2.587,45.2,ok
2026-06-30 09:15:03,2.61,45.0,ok
2026-06-30 09:15:04,2.232,45.1,ok
2026-06-30 09:15:05,,44.8,spike
2026-06-30 09:15:06,3.003,45.1,ok
2026-06-30 09:15:07,2.463,45.1,ok
2026-06-30 09:15:08,2.077,44.7,ok
2026-06-30 09:15:09,2.777,45.1,ok
2026-06-30 09:15:10,2.059,44.8,ok
2026-06-30 09:15:11,2.417,45.2,ok
2026-06-30 09:15:12,2.68,45.0,ok
2026-06-30 09:15:13,2.371,44.9,ok
2026-06-30 09:15:14,2.554,45.1,ok
2026-06-30 09:15:15,2.581,44.8,ok
2026-06-30 09:15:16,2.726,44.9,ok
2026-06-30 09:15:17,2.419,44.8,ok
2026-06-30 09:15:18,2.243,44.8,ok
2026-06-30 09:15:19,2.178,44.7,ok
2026-06-30 09:15:20,2.654,44.9,ok
2026-06-30 09:15:21,2.698,45.1,ok
2026-06-30 09:15:22,2.783,45.0,ok
2026-06-30 09:15:23,2.842,45.0,ok
2026-06-30 09:15:24,3.034,45.0,ok
2026-06-30 09:15:25,2.43,45.0,ok
2026-06-30 09:15:26,2.48,45.1,ok
2026-06-30 09:15:27,2.666,44.6,ok
2026-06-30 09:15:28,2.454,44.8,ok
2026-06-30 09:15:29,2.467,44.9,ok
2026-06-30 09:15:30,2.364,44.7,ok
2026-06-30 09:15:31,2.905,44.6,ok
2026-06-30 09:15:32,2.261,45.0,ok
2026-06-30 09:15:33,2.288,44.8,ok
2026-06-30 09:15:34,2.64,44.8,ok
2026-06-30 09:15:35,2.615,44.8,ok
2026-06-30 09:15:36,2.381,44.8,ok
2026-06-30 09:15:37,2.391,44.9,ok
2026-06-30 09:15:38,2.028,44.8,ok
2026-06-30 09:15:39,2.387,45.0,ok
2026-06-30 09:15:40,2.627,44.9,ok
2026-06-30 09:15:41,2.704,44.6,ok
2026-06-30 09:15:42,2.619,44.7,ok
2026-06-30 09:15:43,2.49,44.7,ok
2026-06-30 09:15:44,2.189,44.7,ok
2026-06-30 09:15:45,2.687,44.8,ok
2026-06-30 09:15:46,2.284,45.1,ok
2026-06-30 09:15:47,2.931,44.6,ok
2026-06-30 09:15:48,2.447,45.0,ok
2026-06-30 09:15:49,2.038,44.6,ok
2026-06-30 09:15:50,2.857,44.7,ok
2026-06-30 09:15:51,3.09,44.7,ok
2026-06-30 09:15:52,1.888,44.7,ok
2026-06-30 09:15:53,2.672,44.9,ok
2026-06-30 09:15:54,2.462,44.6,ok
2026-06-30 09:15:55,2.457,44.9,ok
2026-06-30 09:15:56,2.551,44.4,ok
2026-06-30 09:15:57,2.445,45.0,ok
2026-06-30 09:15:58,2.134,44.8,ok
2026-06-30 09:15:59,2.605,44.7,ok
2026-06-30 09:16:00,2.196,44.9,ok
2026-06-30 09:16:01,2.452,44.8,ok
2026-06-30 09:16:02,2.425,45.1,ok
2026-06-30 09:16:03,2.527,44.8,ok
2026-06-30 09:16:04,2.398,44.7,ok
2026-06-30 09:16:05,2.151,44.7,ok
2026-06-30 09:16:06,2.387,44.6,ok
2026-06-30 09:16:07,2.539,44.4,ok
2026-06-30 09:16:08,2.422,44.7,ok
2026-06-30 09:16:09,2.897,44.8,ok
2026-06-30 09:16:10,2.03,44.5,ok
2026-06-30 09:16:11,2.541,44.4,ok
2026-06-30 09:16:12,2.893,44.8,ok
2026-06-30 09:16:13,2.441,44.9,ok
2026-06-30 09:16:14,2.418,44.8,ok
2026-06-30 09:16:15,2.514,44.6,ok
2026-06-30 09:16:16,2.334,45.0,ok
2026-06-30 09:16:17,2.698,44.5,ok
2026-06-30 09:16:18,2.775,44.5,ok
2026-06-30 09:16:19,1.933,44.6,ok
2026-06-30 09:16:20,2.95,44.8,ok
2026-06-30 09:16:21,2.306,44.5,ok
2026-06-30 09:16:22,2.611,44.7,ok
2026-06-30 09:16:23,2.451,44.8,ok
2026-06-30 09:16:24,2.757,44.6,ok
2026-06-30 09:16:25,2.516,44.7,ok
2026-06-30 09:16:26,2.657,44.8,ok
2026-06-30 09:16:27,2.186,44.7,ok
2026-06-30 09:16:28,2.81,44.6,ok
2026-06-30 09:16:29,1.868,44.8,ok
2026-06-30 09:16:30,2.573,44.5,ok
2026-06-30 09:16:31,2.731,44.5,ok
2026-06-30 09:16:32,2.484,44.7,ok
2026-06-30 09:16:33,2.628,44.7,ok
2026-06-30 09:16:34,2.318,44.6,ok
2026-06-30 09:16:35,2.713,44.6,ok
2026-06-30 09:16:36,2.474,44.5,ok
2026-06-30 09:16:37,2.305,44.6,ok
2026-06-30 09:16:38,2.216,44.4,ok
2026-06-30 09:16:39,2.702,44.6,ok
2026-06-30 09:16:40,2.623,44.5,ok
2026-06-30 09:16:41,2.551,44.7,ok
2026-06-30 09:16:42,2.639,44.8,ok
2026-06-30 09:16:43,2.845,44.8,ok
2026-06-30 09:16:44,2.43,44.7,ok
2026-06-30 09:16:45,2.824,44.4,ok
2026-06-30 09:16:46,2.076,44.5,ok
2026-06-30 09:16:47,2.303,44.5,ok
2026-06-30 09:16:48,2.958,44.4,ok
2026-06-30 09:16:49,2.569,44.8,ok
2026-06-30 09:16:50,2.49,44.5,ok
2026-06-30 09:16:51,2.667,44.5,ok
2026-06-30 09:16:52,2.567,44.5,ok
2026-06-30 09:16:53,2.339,44.6,ok
2026-06-30 09:16:54,3.067,44.7,ok
2026-06-30 09:16:55,2.487,44.3,ok
2026-06-30 09:16:56,2.232,44.8,ok
2026-06-30 09:16:57,2.773,44.4,ok
2026-06-30 09:16:58,2.557,44.8,ok
2026-06-30 09:16:59,2.168,44.5,ok
2026-06-30 09:17:00,2.18,44.4,ok
2026-06-30 09:17:01,2.127,44.8,ok
2026-06-30 09:17:02,2.367,44.3,ok
2026-06-30 09:17:03,2.633,44.7,ok
2026-06-30 09:17:04,2.047,44.6,ok
2026-06-30 09:17:05,2.476,44.5,ok
2026-06-30 09:17:06,2.539,44.7,ok
2026-06-30 09:17:07,2.319,44.2,ok
2026-06-30 09:17:08,2.762,44.3,ok
2026-06-30 09:17:09,2.823,44.7,ok
2026-06-30 09:17:10,2.087,44.4,ok
2026-06-30 09:17:11,2.61,44.5,ok
2026-06-30 09:17:12,2.13,44.4,ok
2026-06-30 09:17:13,2.536,44.5,ok
2026-06-30 09:17:14,2.376,44.3,ok
2026-06-30 09:17:15,2.294,44.4,ok
2026-06-30 09:17:16,2.266,44.6,ok
2026-06-30 09:17:17,2.52,44.5,ok
2026-06-30 09:17:18,2.498,44.3,ok
2026-06-30 09:17:19,2.471,44.6,ok
2026-06-30 09:17:20,2.377,44.3,ok
2026-06-30 09:17:21,2.637,44.3,ok
2026-06-30 09:17:22,2.795,44.5,ok
2026-06-30 09:17:23,2.334,44.5,ok
2026-06-30 09:17:24,3.131,44.2,ok
2026-06-30 09:17:25,2.008,44.3,ok
2026-06-30 09:17:26,2.701,44.4,ok
2026-06-30 09:17:27,2.451,44.5,ok
2026-06-30 09:17:28,2.394,44.4,ok
2026-06-30 09:17:29,2.938,44.4,ok
2026-06-30 09:17:30,2.54,44.6,ok
2026-06-30 09:17:31,2.543,44.4,ok
2026-06-30 09:17:32,2.671,44.4,ok
2026-06-30 09:17:33,2.619,44.3,ok
2026-06-30 09:17:34,2.894,44.6,ok
2026-06-30 09:17:35,2.636,44.4,ok
2026-06-30 09:17:36,2.048,44.4,ok
2026-06-30 09:17:37,2.333,44.3,ok
2026-06-30 09:17:38,1.988,44.3,ok
2026-06-30 09:17:39,2.649,44.5,ok
2026-06-30 09:17:40,2.933,44.4,ok
2026-06-30 09:17:41,1.886,44.6,ok
2026-06-30 09:17:42,2.447,44.5,ok
2026-06-30 09:17:43,2.442,44.4,ok
2026-06-30 09:17:44,2.447,44.2,ok
2026-06-30 09:17:45,2.604,44.2,ok
2026-06-30 09:17:46,2.246,44.2,ok
2026-06-30 09:17:47,2.349,44.2,ok
2026-06-30 09:17:48,2.971,44.4,ok
2026-06-30 09:17:49,2.446,44.1,ok
2026-06-30 09:17:50,2.505,44.2,ok
2026-06-30 09:17:51,2.454,44.1,ok
2026-06-30 09:17:52,2.713,44.3,ok
2026-06-30 09:17:53,2.052,44.4,ok
2026-06-30 09:17:54,2.8,44.5,ok
2026-06-30 09:17:55,2.609,44.4,ok
2026-06-30 09:17:56,2.182,44.4,ok
2026-06-30 09:17:57,2.237,44.3,ok
2026-06-30 09:17:58,2.697,44.3,ok
2026-06-30 09:17:59,2.683,44.5,ok
2026-06-30 09:18:00,2.352,44.2,ok
2026-06-30 09:18:01,2.772,44.4,ok
2026-06-30 09:18:02,2.342,44.0,ok
2026-06-30 09:18:03,2.826,44.3,ok
2026-06-30 09:18:04,2.51,44.3,ok
2026-06-30 09:18:05,2.572,44.4,ok
2026-06-30 09:18:06,2.354,44.4,ok
2026-06-30 09:18:07,2.444,44.3,ok
2026-06-30 09:18:08,2.456,44.2,ok
2026-06-30 09:18:09,2.344,44.2,ok
2026-06-30 09:18:10,2.685,44.5,ok
2026-06-30 09:18:11,2.506,44.3,ok
2026-06-30 09:18:12,2.186,44.2,ok
2026-06-30 09:18:13,2.376,44.3,ok
2026-06-30 09:18:14,2.158,44.0,ok
2026-06-30 09:18:15,2.531,44.3,ok
2026-06-30 09:18:16,2.628,44.2,ok
2026-06-30 09:18:17,2.228,44.3,ok
2026-06-30 09:18:18,2.615,44.4,ok
2026-06-30 09:18:19,2.065,44.2,ok
2026-06-30 09:18:20,3.156,44.3,ok
2026-06-30 09:18:21,2.557,44.0,ok
2026-06-30 09:18:22,2.544,44.1,ok
2026-06-30 09:18:23,2.412,44.1,ok
2026-06-30 09:18:24,2.41,44.1,ok
2026-06-30 09:18:25,2.717,44.1,ok
2026-06-30 09:18:26,2.9,44.4,ok
2026-06-30 09:18:27,2.589,44.3,ok
2026-06-30 09:18:28,2.702,44.3,ok
2026-06-30 09:18:29,2.643,44.4,ok
2026-06-30 09:18:30,2.317,44.3,ok
2026-06-30 09:18:31,2.209,44.2,ok
2026-06-30 09:18:32,2.948,43.9,ok
2026-06-30 09:18:33,2.441,44.2,ok
2026-06-30 09:18:34,2.739,44.3,ok
2026-06-30 09:18:35,2.978,44.3,ok
2026-06-30 09:18:36,2.285,44.1,ok
2026-06-30 09:18:37,2.491,44.1,ok
2026-06-30 09:18:38,2.567,44.0,ok
2026-06-30 09:18:39,2.598,44.2,ok
2026-06-30 09:18:40,2.689,44.2,ok
2026-06-30 09:18:41,3.1,44.2,ok
2026-06-30 09:18:42,2.129,44.1,ok
2026-06-30 09:18:43,2.498,44.2,ok
2026-06-30 09:18:44,2.028,44.1,ok
2026-06-30 09:18:45,2.722,44.2,ok
2026-06-30 09:18:46,2.676,44.2,ok
2026-06-30 09:18:47,2.26,44.0,ok
2026-06-30 09:18:48,2.613,44.2,ok
2026-06-30 09:18:49,2.721,44.3,ok
2026-06-30 09:18:50,2.72,44.1,ok
2026-06-30 09:18:51,2.688,44.1,ok
2026-06-30 09:18:52,2.81,44.0,ok
2026-06-30 09:18:53,1.988,44.1,ok
2026-06-30 09:18:54,2.319,44.2,ok
2026-06-30 09:18:55,2.323,44.0,ok
2026-06-30 09:18:56,2.575,44.2,ok
2026-06-30 09:18:57,2.208,44.0,ok
2026-06-30 09:18:58,1.865,44.4,ok
2026-06-30 09:18:59,2.47,44.1,ok
2026-06-30 09:19:00,2.49,44.3,ok
2026-06-30 09:19:01,2.699,44.0,ok
2026-06-30 09:19:02,2.437,44.0,ok
2026-06-30 09:19:03,2.431,44.1,ok
2026-06-30 09:19:04,2.524,44.3,ok
2026-06-30 09:19:05,2.189,44.2,ok
2026-06-30 09:19:06,2.62,44.2,ok
2026-06-30 09:19:07,2.298,44.1,ok
2026-06-30 09:19:08,2.97,43.9,ok
2026-06-30 09:19:09,2.556,43.9,ok
2026-06-30 09:19:10,2.328,,spike
2026-06-30 09:19:11,2.515,43.9,ok
2026-06-30 09:19:12,2.205,44.2,ok
2026-06-30 09:19:13,2.445,44.1,ok
2026-06-30 09:19:14,2.591,44.1,ok
2026-06-30 09:19:15,2.488,44.0,ok
2026-06-30 09:19:16,2.276,44.0,ok
2026-06-30 09:19:17,2.405,44.0,ok
2026-06-30 09:19:18,2.741,44.1,ok
2026-06-30 09:19:19,2.831,43.9,ok
2026-06-30 09:19:20,2.467,44.0,ok
2026-06-30 09:19:21,2.119,44.0,ok
2026-06-30 09:19:22,2.749,44.3,ok
2026-06-30 09:19:23,2.567,44.1,ok
2026-06-30 09:19:24,2.427,44.3,ok
2026-06-30 09:19:25,2.423,44.0,ok
2026-06-30 09:19:26,2.509,44.1,ok
2026-06-30 09:19:27,2.796,44.2,ok
2026-06-30 09:19:28,2.634,43.9,ok
2026-06-30 09:19:29,2.337,44.0,ok
2026-06-30 09:19:30,2.028,43.9,ok
2026-06-30 09:19:31,2.242,44.2,ok
2026-06-30 09:19:32,2.293,43.9,ok
2026-06-30 09:19:33,2.688,44.0,ok
2026-06-30 09:19:34,2.576,44.0,ok
2026-06-30 09:19:35,2.301,44.2,ok
2026-06-30 09:19:36,2.336,43.9,ok
2026-06-30 09:19:37,3.061,44.0,ok
2026-06-30 09:19:38,2.39,44.1,ok
2026-06-30 09:19:39,2.18,44.0,ok
2026-06-30 09:19:40,2.188,44.1,ok
2026-06-30 09:19:41,2.464,44.1,ok
2026-06-30 09:19:42,2.927,44.0,ok
